"","Subject","Gender","Age","Handedness","First_Language","Matching","Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"6485",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Top","m",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6486",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Bottom","m",1.533,1,1533,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6487",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Top","m",0.834,1,834,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6488",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Top","n",0.734,0,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6489",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Bottom","m",1.317,1,1317,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6490",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Bottom","m",1.1,1,1100,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6491",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Top","m",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6492",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Bottom","m",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6493",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Bottom","m",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6494",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Top","m",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6495",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Bottom","m",1.4,1,1400,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6496",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","You","Star","Diamond","Triangle","Circle","Top","m",1.2,1,1200,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6497",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Top","m",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6498",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Top","m",0.95,1,950,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6499",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","We","Star","Diamond","Triangle","Circle","Top","m",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6500",22,"Female",21,"l","h","Mismatch","Self","EXPERIMENT","Self","They","Star","Diamond","Triangle","Circle","Bottom","m",1.167,1,1167,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6501",22,"Female",21,"l","h","Mismatch","They","TRAINING","They","You","Star","Diamond","Triangle","Circle","Bottom","n",1.15,0,1150,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6502",22,"Female",21,"l","h","Mismatch","They","TRAINING","They","Self","Star","Diamond","Triangle","Circle","Top","m",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6503",22,"Female",21,"l","h","Mismatch","They","TRAINING","They","We","Star","Diamond","Triangle","Circle","Bottom","m",1.283,1,1283,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6504",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Bottom","m",1.117,1,1117,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6505",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Top","m",1.25,1,1250,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6506",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Top","m",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6507",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Bottom","m",1.067,1,1067,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6508",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Top","m",1.083,1,1083,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6509",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Bottom","m",1.35,1,1350,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6510",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Bottom","m",1.267,1,1267,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6511",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Bottom","m",1.034,1,1034,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6512",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Top","m",1.617,1,1617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6513",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Top","m",1.283,1,1283,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6514",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Top","m",1.367,1,1367,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6515",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Bottom","m",0.733,1,733,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6516",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Bottom","m",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6517",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Bottom","m",0.934,1,934,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6518",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Bottom","m",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6519",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Top","m",0.984,1,984,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6520",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Bottom","m",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6521",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Bottom","m",1.133,1,1133,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6522",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Top","m",0.833,1,833,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6523",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Top","m",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6524",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Top","m",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6525",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Top","m",1.134,1,1134,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6526",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Top","m",0.883,1,883,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6527",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Bottom","m",1.017,1,1017,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6528",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Top","m",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6529",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Bottom","m",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6530",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Top","m",1.067,1,1067,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6531",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Bottom","m",1.317,1,1317,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6532",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Bottom","m",1.283,1,1283,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6533",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Bottom","m",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6534",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","We","Star","Diamond","Triangle","Circle","Top","m",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6535",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Top","m",1.117,1,1117,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6536",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Bottom","m",0.833,1,833,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6537",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","You","Star","Diamond","Triangle","Circle","Top","m",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6538",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Bottom","m",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6539",22,"Female",21,"l","h","Mismatch","They","EXPERIMENT","They","Self","Star","Diamond","Triangle","Circle","Top","m",1.167,1,1167,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6540",22,"Female",21,"l","h","Mismatch","We","TRAINING","We","You","Star","Diamond","Triangle","Circle","Top","n",1.583,0,1583,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6541",22,"Female",21,"l","h","Mismatch","We","TRAINING","We","They","Star","Diamond","Triangle","Circle","Bottom","m",1.317,1,1317,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6542",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Bottom","m",1.2,1,1200,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6543",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Top","m",1.533,1,1533,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6544",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Top","m",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6545",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Top","m",1.1,1,1100,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6546",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Top","m",1.583,1,1583,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6547",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Bottom","m",0.683,1,683,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6548",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Bottom","m",0.984,1,984,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6549",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Bottom","m",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6550",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Top","m",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6551",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Bottom","m",1.05,1,1050,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6552",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Top","m",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6553",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Bottom","m",1.45,1,1450,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6554",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Top","m",0.833,1,833,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6555",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Top","n",0.684,0,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6556",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Top","m",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6557",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Top","m",0.834,1,834,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6558",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Bottom","m",1.45,1,1450,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6559",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Bottom","m",0.784,1,784,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6560",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Bottom","m",0.884,1,884,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6561",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Top","m",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6562",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Bottom","m",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6563",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Bottom","m",1.083,1,1083,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6564",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Top","m",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6565",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Bottom","m",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6566",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Bottom","m",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6567",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Bottom","m",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6568",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Top","m",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6569",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Top","m",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6570",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Bottom","m",0.833,1,833,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6571",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","Self","Star","Diamond","Triangle","Circle","Top","m",0.717,1,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6572",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Bottom","m",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6573",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Top","m",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6574",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","You","Star","Diamond","Triangle","Circle","Top","m",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6575",22,"Female",21,"l","h","Mismatch","We","EXPERIMENT","We","They","Star","Diamond","Triangle","Circle","Bottom","m",1.034,1,1034,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"6576",22,"Female",21,"l","h","Mismatch","You","TRAINING","You","They","Star","Diamond","Triangle","Circle","Top","m",1.034,1,1034,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
